"activity" "subject" "TimeBodyAccelerometerelerometer.mean...X" "TimeBodyAccelerometerelerometer.mean...Y" "TimeBodyAccelerometerelerometer.mean...Z" "TimeGravityAccelerometerelerometer.mean...X" "TimeGravityAccelerometerelerometer.mean...Y" "TimeGravityAccelerometerelerometer.mean...Z" "TimeBodyAccelerometerelerometerJerk.mean...X" "TimeBodyAccelerometerelerometerJerk.mean...Y" "TimeBodyAccelerometerelerometerJerk.mean...Z" "TimeBodyGyroscopescope.mean...X" "TimeBodyGyroscopescope.mean...Y" "TimeBodyGyroscopescope.mean...Z" "TimeBodyGyroscopescopeJerk.mean...X" "TimeBodyGyroscopescopeJerk.mean...Y" "TimeBodyGyroscopescopeJerk.mean...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.mean.." "TimeGravityAccelerometerelerometerMagnitudenitude.mean.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "TimeBodyGyroscopescopeMagnitudenitude.mean.." "TimeBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometer.mean...X" "FrequencyBodyAccelerometerelerometer.mean...Y" "FrequencyBodyAccelerometerelerometer.mean...Z" "FrequencyBodyAccelerometerelerometer.meanFreq...X" "FrequencyBodyAccelerometerelerometer.meanFreq...Y" "FrequencyBodyAccelerometerelerometer.meanFreq...Z" "FrequencyBodyAccelerometerelerometerJerk.mean...X" "FrequencyBodyAccelerometerelerometerJerk.mean...Y" "FrequencyBodyAccelerometerelerometerJerk.mean...Z" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscopescope.mean...X" "FrequencyBodyGyroscopescope.mean...Y" "FrequencyBodyGyroscopescope.mean...Z" "FrequencyBodyGyroscopescope.meanFreq...X" "FrequencyBodyGyroscopescope.meanFreq...Y" "FrequencyBodyGyroscopescope.meanFreq...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerMagnitudenitude.meanFreq.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.meanFreq.." "Angle.tBodyAccelerometerelerometerMean.Gravity." "Angle.tBodyAccelerometerelerometerJerkMean..GravityMean." "Angle.tBodyGyroscopescopeMean.GravityMean." "Angle.tBodyGyroscopescopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean." "TimeBodyAccelerometerelerometer.std...X" "TimeBodyAccelerometerelerometer.std...Y" "TimeBodyAccelerometerelerometer.std...Z" "TimeGravityAccelerometerelerometer.std...X" "TimeGravityAccelerometerelerometer.std...Y" "TimeGravityAccelerometerelerometer.std...Z" "TimeBodyAccelerometerelerometerJerk.std...X" "TimeBodyAccelerometerelerometerJerk.std...Y" "TimeBodyAccelerometerelerometerJerk.std...Z" "TimeBodyGyroscopescope.std...X" "TimeBodyGyroscopescope.std...Y" "TimeBodyGyroscopescope.std...Z" "TimeBodyGyroscopescopeJerk.std...X" "TimeBodyGyroscopescopeJerk.std...Y" "TimeBodyGyroscopescopeJerk.std...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.std.." "TimeGravityAccelerometerelerometerMagnitudenitude.std.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.std.." "TimeBodyGyroscopescopeMagnitudenitude.std.." "TimeBodyGyroscopescopeJerkMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometer.std...X" "FrequencyBodyAccelerometerelerometer.std...Y" "FrequencyBodyAccelerometerelerometer.std...Z" "FrequencyBodyAccelerometerelerometerJerk.std...X" "FrequencyBodyAccelerometerelerometerJerk.std...Y" "FrequencyBodyAccelerometerelerometerJerk.std...Z" "FrequencyBodyGyroscopescope.std...X" "FrequencyBodyGyroscopescope.std...Y" "FrequencyBodyGyroscopescope.std...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.std.." "FrequencyBodyGyroscopescopeMagnitudenitude.std.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.std.."
"LAYING" 11 -0.50382267 -1 -0.75752588 -1 -0.53522237 -0.025791597 -0.11147098 -0.70810948 -0.47780898 -0.45311426 -0.40111374 -0.32729711 -0.30566797 -0.093317018 -0.272355 -0.99794088 -0.99794088 -0.99484116 -0.99700489 -0.99821465 -0.99669547 -0.99356449 -0.99333178 -0.96210021 -1 -0.71839353 -0.99653388 -0.99435475 -0.99371385 -0.40907782 -1 -0.70674196 -0.9979366 -0.99529649 -0.99859979 -0.77360845 -0.70294759 -0.76965001 -0.99673844 -1 -0.99425895 -0.28736973 -0.99685899 -0.89820411 -0.99882409 -0.56769659 -0.44823297 -0.7166179 -0.75524947 -0.93334476 0.44370119 -0.94867316 -0.8794575 -0.99744357 -0.99536031 -0.99498922 -0.99650292 -0.99931601 -0.99792081 -0.99627243 -0.99389732 -0.99462447 -0.99824456 -0.99441681 -0.99904967 -0.99798422 -0.99732844 -0.99768575 -0.99799168 -0.99799168 -0.99511921 -0.99601729 -0.99898407 -0.99784551 -0.99594533 -0.99706357 -0.99626968 -0.99452441 -0.99429394 -0.9986764 -0.99404977 -0.99944237 -0.99878758 -0.99530153 -0.99616929 -0.9989895
"LAYING" 12 -0.85384825 -0.11409176 -0.30708642 -0.57064457 0.15624602 0.075370863 0.024666323 -0.24402785 -0.30453375 -0.054511655 -0.85197318 0.039972266 -0.3970337 -0.21563137 -0.19662465 -0.9806297 -0.9806297 -0.99479448 -0.98270029 -0.99403092 -0.98856173 -0.99034872 -0.98872813 -0.93706724 -0.51682149 -0.39371264 -0.99456433 -0.99391643 -0.99320001 -0.49360867 -0.88126434 -0.51862521 -0.98850457 -0.9819278 -0.99900918 -0.61025371 -0.86144902 -0.63902577 -0.98846862 -0.58459143 -0.99571838 -0.42050636 -0.98395819 -0.56587001 -0.99370339 -0.38658608 -0.50155705 -0.91894446 -0.68137002 -0.73308739 0.38408638 -0.9570576 -0.97350402 -0.98859465 -0.98662635 -0.98532675 -0.99708575 -0.99967595 -0.99725864 -0.99419326 -0.99433598 -0.99593116 -0.98924836 -0.97948061 -0.99906236 -0.99159249 -0.99450778 -0.99882849 -0.98588022 -0.98588022 -0.99597429 -0.98075638 -0.99344023 -0.98922024 -0.98863044 -0.98691415 -0.99476722 -0.99534296 -0.99781444 -0.98964138 -0.98128891 -0.99913482 -0.98814817 -0.99724558 -0.9861186 -0.99319892
"LAYING" 13 -0.4208058 -0.15904825 -0.18034055 -0.58657625 0.30360254 0.38011847 0.020579409 -0.043825429 -0.79329183 -0.041328371 -0.39215721 0.042677736 -0.1702136 -0.14834925 -0.20392274 -0.99746204 -0.99746204 -0.99651815 -0.99717832 -0.99880578 -0.99722096 -0.99325655 -0.99808535 -0.99873509 -0.58600767 -0.73839118 -0.99621173 -0.99546127 -0.99899743 -0.54403007 -0.62076872 -0.56986704 -0.99776592 -0.99757884 -0.99748626 -0.62034667 -0.93666747 -0.41294591 -0.99839057 -0.66294969 -0.99849105 -0.71264178 -0.99858504 -0.5989371 -0.9992599 -0.37943307 -0.84002143 -0.90468491 -0.87057059 -0.90919371 0.39227985 -0.73061177 -0.88856975 -0.99704818 -0.99589635 -0.9968215 -0.99925659 -0.99923755 -0.99781659 -0.99595127 -0.99539768 -0.99891682 -0.99702175 -0.99686939 -0.9977565 -0.99826478 -0.99883303 -0.99783514 -0.9985122 -0.9985122 -0.99825857 -0.99837032 -0.99934887 -0.99749244 -0.9967648 -0.996234 -0.99678581 -0.9959601 -0.99808479 -0.99728046 -0.99694387 -0.99847814 -0.99869966 -0.99706232 -0.99832824 -0.99907951
"LAYING" 14 -0.31761762 -0.51873329 -0.92598834 -0.77990925 -0.47381595 -0.45707211 -0.03053642 -0.25317424 -0.75936431 -0.28121695 -0.19060999 -0.099512036 -0.20146788 -0.18845284 -0.14751034 -0.99513446 -0.99513446 -0.99464619 -0.994288 -0.99760831 -0.99548426 -0.99396281 -0.99205026 -0.84722079 -0.75439485 -0.70572231 -0.99792132 -0.99195348 -0.99260186 -0.53501533 -0.75906666 -0.46831207 -0.99738609 -0.9937483 -0.99646754 -0.67818242 -0.7288784 -0.74388724 -0.99576133 -0.86217459 -0.9933698 -0.48255009 -0.99441605 -0.76129474 -0.99823142 -0.5048819 -0.1681645 -0.47052838 -0.77888063 -0.61550893 0.32324684 -0.82491925 -1 -0.99186119 -0.99670839 -0.99387636 -0.99641561 -0.998777 -0.99834167 -0.99763815 -0.99174901 -0.99241006 -0.9979386 -0.99137619 -0.99671239 -0.99775367 -0.99822595 -0.99785405 -0.99605292 -0.99605292 -0.99456059 -0.99270931 -0.99836794 -0.9923484 -0.99762988 -0.99485413 -0.99747267 -0.99236871 -0.99183134 -0.99807236 -0.99138064 -0.99731631 -0.9966504 -0.99534605 -0.99252299 -0.99835855
"LAYING" 15 0.0011888261 -0.056986 -0.11483328 -0.7229896 0.7484647 0.56154452 0.034680255 -0.070155821 -0.18416512 -0.03780722 -0.26942695 0.04427795 -0.12958558 -0.069251198 -0.20090116 -0.99840525 -0.99840525 -0.99505581 -0.99766502 -0.99685696 -0.99539314 -0.99643814 -0.99583679 -0.70575834 -0.3680709 -0.27946713 -0.99636691 -0.99586752 -0.99352779 -0.2364455 -0.3742492 -0.28258928 -0.99817691 -0.9946263 -0.99833098 -0.30082235 -0.67386328 -0.052662239 -0.99896151 -0.30946036 -0.99768331 -0.52185653 -0.99611614 -0.29124067 -0.99774524 -0.26703174 -0.50425751 -0.6662609 -0.73220623 -0.92426675 0.62197358 -0.60149026 -0.49770778 -0.99598753 -0.99746425 -0.99677561 -0.99838664 -0.99980495 -0.99950142 -0.99658643 -0.99587781 -0.99542759 -0.99890836 -0.99506951 -0.99890651 -0.99827904 -0.99537499 -0.99831959 -0.99868022 -0.99868022 -0.99741961 -0.99688926 -0.99715078 -0.99650286 -0.99853521 -0.99751746 -0.99776578 -0.99617661 -0.99616646 -0.99917758 -0.99600528 -0.99927646 -0.9992144 -0.9964106 -0.99817275 -0.99734003
"LAYING" 16 0.16608325 -0.038707492 -0.1274975 -0.58002766 0.52371576 0.81925515 -0.0045089222 -0.0038910404 -0.04231587 -0.045250885 -0.50070359 0.04989355 -0.17432468 -0.051988881 -0.14460946 -0.99834254 -0.99834254 -0.99592265 -0.99867063 -0.99884072 -0.9955482 -0.99547921 -0.99786389 -0.68949734 -0.50254308 -0.43206663 -0.99561228 -0.99541046 -0.99523465 -0.31643671 -0.69417818 -0.10750074 -0.99818435 -0.99828658 -0.99834367 -0.26655315 -0.61905355 -0.34438531 -0.99835123 -0.511113 -0.99649816 -0.48963641 -0.99942392 -0.3732194 -0.99955117 -0.47451464 -0.69720855 -0.81782848 -0.862112 -0.90860725 0.59435729 -0.36976783 -0.71464941 -0.99562305 -0.99702926 -0.99805327 -0.99928593 -0.99949167 -1 -0.99474048 -0.99521029 -0.99608653 -0.99826928 -0.99847273 -0.99864448 -0.99857723 -0.99882692 -0.9982336 -0.99890274 -0.99890274 -0.99677017 -0.99938527 -0.99957656 -0.99609877 -0.99730565 -0.99790793 -0.99434458 -0.99591681 -0.99661197 -0.99844795 -0.99875147 -0.99902643 -0.99917691 -0.996699 -0.99943008 -0.9995517
"LAYING" 17 0.14310538 -0.059110183 -0.18175089 -0.75461878 -0.44361596 -1 0.037726735 -0.1138204 -0.083009184 -0.054641259 -0.66568917 -0.60232037 -0.19497235 -0.068006172 -0.15962262 -0.99751093 -0.99751093 -0.99754727 -0.99586367 -0.99851081 -0.99750262 -0.99597375 -0.99542212 -0.83228114 -0.39008275 -0.42150632 -0.99727865 -0.99539662 -0.99513531 -0.22650751 -0.67117445 -0.55548461 -0.99451421 -0.99835495 -0.99951483 -0.63274799 -0.86052673 -0.36175056 -0.99757128 -0.46332738 -0.99762281 -0.49113479 -0.99736065 -0.56979078 -0.99877083 -0.57645618 -0.38306309 -0.82298267 -0.67075443 -0.79722535 0.40622657 -0.33787893 -0.73079267 -0.99794195 -0.99737151 -0.99546199 -0.99833109 -0.99739354 -0.99933749 -0.99753193 -0.99571904 -0.99673734 -0.99619806 -0.99850524 -0.99977069 -0.99638888 -0.99886475 -0.99929985 -0.99769191 -0.99769191 -0.99799097 -0.99719128 -0.99873686 -0.99812659 -0.99727392 -0.99590612 -0.99861042 -0.9970443 -0.99705673 -0.99687483 -0.99855457 -0.99999057 -0.99787096 -0.9977894 -0.99739376 -0.99861174
"LAYING" 18 0.23816469 -0.035765409 -0.1515343 -0.16692822 0.93054555 0.032712344 0.041511138 -0.016589687 -0.032532002 -0.037102574 -0.090660791 0.049240926 -0.14112815 -0.075318332 -0.16855058 -0.99944662 -0.99944662 -0.99808756 -0.99940447 -0.99941707 -0.99884848 -0.99571586 -0.99863449 -0.66615609 -0.44872093 -0.50710016 -0.99862273 -0.99554969 -0.99867866 -0.22921862 -0.76857641 -0.55157315 -0.99860486 -1 -0.99741654 -0.58896495 -0.43881646 -0.40483483 -0.99984191 -0.32977305 -0.9990798 -0.64905363 -0.99956655 -0.46017492 -0.99998384 -0.54145101 -0.65025091 -0.72132973 -0.71059045 -0.82201186 0.32304778 -0.8488146 -0.12116685 -0.99916286 -0.99746575 -0.99657434 -0.99906508 -0.99981806 -0.99925629 -0.99878444 -0.99490641 -0.99837889 -0.99895927 -1 -0.99785372 -0.99869483 -0.99995528 -0.9979133 -0.99965974 -0.99965974 -0.99957786 -0.99954371 -0.99985265 -0.99932598 -0.99799322 -0.99618214 -0.9991155 -0.99480339 -0.99679916 -0.99905173 -1 -0.99825518 -0.99914418 -0.99899838 -0.9998396 -0.9994633
"LAYING" 19 0.24542725 -0.036804125 -0.16803363 -0.48141191 0.50483773 0.53119464 -0.025376801 -0.00092422716 -0.031804867 -0.10684176 -0.34316209 0.043712917 -0.20102045 -0.052025362 -0.16703671 -0.99905501 -0.99905501 -0.99684643 -0.99913682 -0.99936965 -0.99652313 -0.99567174 -0.99932607 -0.96909256 -0.49749566 -0.30168501 -0.99724243 -0.99586376 -0.99923149 -0.20163558 -0.57557162 -0.16838598 -0.99885054 -0.99892194 -0.99831737 -0.43827741 -0.71882878 -0.19071189 -0.99937175 -0.66342667 -0.99883123 -0.14588154 -0.99973228 -0.33534341 -0.99961975 -0.43258557 -0.91012946 -0.64827959 -0.84899197 -0.94702682 0.46092541 -0.62075623 -0.72889842 -0.99713411 -0.99717179 -0.99966678 -0.99942504 -0.99971769 -0.99971762 -0.99663712 -0.99610146 -0.99852937 -0.99910911 -0.99852483 -0.99891542 -0.99890092 -0.99956973 -0.99783796 -0.99999104 -0.99999104 -0.99911794 -0.99974612 -0.9996568 -0.99739335 -0.99779593 -0.99983425 -0.99674068 -0.99699642 -0.99736319 -0.99923461 -0.99880606 -0.99940949 -1 -0.99811115 -1 -0.999666
"LAYING" 20 -1 -0.042674953 -0.13901039 -0.28977505 0.37097431 0.62526149 0.0016564891 -0.37721649 -0.72688113 -0.051792472 -0.60332817 0.058066896 -0.17616298 -0.25434022 -0.13962961 -0.98854777 -0.98854777 -0.99363003 -0.99022534 -0.99554571 -0.99357909 -0.98624508 -0.9915682 -0.8749696 -0.59465601 -0.50347391 -0.99401849 -0.99321094 -0.99283693 -0.63066093 -0.79607278 -0.69055824 -0.99065074 -0.99182348 -0.99595936 -0.66895252 -0.71584576 -0.25180792 -0.99419334 -0.58778824 -0.99609059 -0.58068035 -0.99310276 -0.54731223 -0.99687491 -0.77701623 -0.30689738 -0.61752436 -0.32940285 -0.58375738 -0.043034451 -0.323592 -0.71681247 -0.99377171 -0.98720172 -0.99125716 -0.99733549 -0.99867822 -0.99811812 -0.99441045 -0.99339769 -0.99412747 -0.9915434 -0.99119986 -0.99678562 -0.9939099 -0.99535894 -0.99734458 -0.99356444 -0.99356444 -0.99659166 -0.99192019 -0.997174 -0.99409728 -0.98744159 -0.99082836 -0.99543094 -0.99434451 -0.99499648 -0.99235867 -0.99077558 -0.99738672 -0.99314206 -0.99656548 -0.99223381 -0.99804428
"LAYING" 21 0.21541736 -0.059885719 -0.1206382 -0.47357709 0.62863284 0.58724067 0.025582127 -0.08781839 -0.043531075 -0.099868853 -0.30569792 0.013701101 -0.21387748 -0.060536901 -0.13182415 -0.99859339 -0.99859339 -0.99752905 -0.99835437 -0.99922153 -0.99685238 -0.99678026 -0.9980562 -0.63456603 -0.50052724 -0.38629717 -0.99802743 -0.99562567 -0.99537291 -0.47642728 -0.73226462 -0.43085896 -0.99867184 -0.99731642 -0.99913497 -0.46331755 -0.60013249 -0.55177119 -0.99864873 -0.53335623 -0.99864873 -0.40589079 -0.99866795 -0.43590955 -0.99940092 -0.49680031 -0.86793323 -0.75241832 -0.69882546 -0.68165999 0.41388968 -0.58495729 -0.61844779 -0.99720275 -0.99848289 -0.99863097 -0.99905436 -0.9994395 -0.99870339 -0.99838901 -0.99589897 -0.99585706 -0.99899429 -0.99640563 -0.99910985 -0.99951573 -0.99868878 -0.99891847 -0.99925469 -0.99925469 -0.99842655 -0.99836813 -0.99942294 -0.99769992 -0.99854019 -0.99933508 -0.99904874 -0.99657822 -0.9959633 -0.99907445 -0.9958507 -0.99965324 -0.9995413 -0.9976223 -0.99843444 -0.99936757
"LAYING" 22 0.17376905 -0.039323711 -0.15519093 -0.72762928 0.70722564 0.5865105 0.033688411 -0.045314077 -0.09166723 -0.041686651 -0.38134958 0.048034885 -0.16111861 -0.058472621 -0.19292642 -0.99893571 -0.99893571 -0.99645159 -0.99676166 -0.99711144 -0.99683568 -0.99584843 -0.99727769 -0.7269953 -0.33822934 -0.22898253 -0.99520942 -0.99596629 -0.99523128 -0.1605417 -0.23622318 -0.089458262 -0.99747106 -0.9967507 -0.99670849 -0.32025182 -0.41734172 -0.4984644 -0.99840981 -0.42203139 -0.9987856 -0.25743368 -0.99729607 -0.56243164 -0.99856279 -0.26747458 -0.78050555 -0.6153903 -0.95794391 -0.88459071 0.48292997 -0.57193116 -0.52054118 -0.99746842 -0.99845545 -0.99850164 -0.99949955 -0.99901751 -0.99946184 -0.9952761 -0.99569201 -0.99660121 -0.998612 -0.99766178 -0.99790527 -0.99801625 -0.99696945 -0.99627299 -0.99882575 -0.99882575 -0.99898051 -0.99722715 -0.99860291 -0.99775437 -0.99921236 -0.99868059 -0.99623489 -0.99694894 -0.99740353 -0.9991656 -0.99837145 -0.99867432 -0.99874196 -0.99802582 -0.99751325 -0.99838256
"LAYING" 23 -0.27033343 -0.036677174 -0.19277943 -0.47012868 0.8605612 0.1582458 0.037076926 -0.25380572 -0.11038511 -0.049432107 -0.26735466 0.056507699 -0.20162502 -0.078776851 -0.17409081 -0.99640631 -0.99640631 -0.99622718 -0.98394671 -0.99710217 -0.99531091 -0.99070105 -0.99594209 -0.70303999 -0.01999751 -0.23120335 -0.99549111 -0.99132833 -0.99936516 -0.21520456 -0.37104258 -0.29716727 -0.99594226 -0.9887717 -0.99745177 -0.44313799 -0.87350314 -0.35736046 -0.99754482 -0.37068889 -0.99738234 -0.41644915 -0.99265284 -0.51503015 -0.99769742 -0.57966572 -0.80618211 -0.92004485 -0.92853502 -0.99109592 0.40358837 -0.88494441 -0.35951458 -0.99529507 -0.99415359 -0.99654837 -0.99880613 -0.99956099 -0.99731174 -0.99526861 -0.99112888 -0.99947317 -0.99572661 -0.97940298 -0.99707424 -0.99706462 -0.99621156 -0.99825367 -0.9971746 -0.9971746 -0.99764752 -0.98959206 -0.99783083 -0.99590686 -0.99604945 -0.99726682 -0.99724098 -0.99303314 -0.99800898 -0.99593665 -0.97698994 -0.99793972 -0.99723799 -0.99679952 -0.98951443 -0.9978097
"LAYING" 24 0.22878368 -0.043284644 -0.31970171 -0.32052877 0.41999003 -0.37628277 0.015349949 -0.12973321 -0.20770674 -0.14450858 -0.55579087 0.018697431 -0.15173974 -0.14491049 -0.14953232 -0.99913604 -0.99913604 -0.99635846 -0.99699435 -0.99839979 -1 -0.99577349 -0.99707758 -0.80799189 -0.34050221 -0.66424895 -0.99977578 -0.99443745 -0.99629726 -0.32494615 -0.57404854 -0.69733146 -0.9971636 -0.99810005 -0.99784249 -0.76614486 -0.77770321 -0.7217917 -0.99772147 -0.71760722 -0.99763753 -0.38187919 -0.99827272 -0.78304837 -0.99915983 -0.54587458 -0.41151334 -0.65114345 -0.7650138 -0.88928018 0.29835121 -0.77924079 -0.73127298 -1 -0.9980097 -0.99780141 -0.99936389 -0.99916557 -0.99832165 -0.99936585 -0.99421258 -0.99777873 -0.9981973 -0.99852482 -0.99854009 -0.99717813 -0.99839241 -0.99812523 -0.99838209 -0.99838209 -0.99757744 -0.9979305 -0.99933044 -1 -0.9984859 -0.99762329 -0.99900413 -0.99552338 -0.99798852 -0.99855522 -0.99880641 -0.9990267 -0.99866728 -0.99713551 -0.99803198 -0.99933141
"LAYING" 25 -0.41627026 -0.3628841 -0.57618401 -0.80691286 -0.44069734 -0.99108979 -0.016326048 -0.11552087 -0.23662956 -0.10524727 -0.78365493 -0.082098457 -0.28061402 -0.1283027 -0.2007382 -0.99844419 -0.99844419 -0.99404331 -0.99664463 -0.99731529 -0.99846624 -0.99533621 -0.99738265 -0.92950104 -0.73994136 -0.42611914 -0.99832478 -0.99444855 -0.99468765 -0.58407751 -0.64777068 -0.44607851 -0.99895437 -0.99879378 -0.99958758 -0.69419517 -0.92060834 -0.43690219 -0.99841952 -0.63670928 -0.99751039 -0.56157708 -0.99421348 -0.84056485 -0.99766005 -0.6584378 -0.59475749 -0.9179212 -0.9418724 -0.8689213 0.54003859 -0.79621568 -0.94922847 -0.99873725 -0.99804617 -0.99895457 -0.99962462 -0.99966899 -0.99877378 -0.99785424 -0.99485333 -0.99601015 -0.99930257 -0.99870498 -0.99981073 -0.99871432 -0.99927797 -0.9990141 -0.99921132 -0.99921132 -0.99739391 -0.99323796 -0.99788882 -0.99884999 -0.9988991 -0.99940326 -0.99744006 -0.99681172 -0.99602354 -0.99941498 -0.99883162 -0.99997954 -0.99945131 -0.99645243 -0.99568346 -0.99803406
"LAYING" 26 -0.52106206 -0.041847849 -0.17634934 -0.50689914 -1 -0.22672472 -0.041843692 -0.30240812 -0.26881258 -0.048378423 -0.72623044 -0.065807431 -0.16833602 -0.15929405 -0.22027145 -0.99437253 -0.99437253 -0.99359718 -0.99195874 -0.99335636 -0.99372091 -0.99259162 -0.99465046 -0.75921295 -0.39938074 -0.35799463 -0.9913417 -0.99205458 -0.99601183 -0.4214901 -0.62686136 -0.41760471 -0.99455277 -0.99093775 -0.99345368 -0.56324906 -0.53112119 -0.51990029 -0.99331587 -0.45973299 -0.99558673 -0.51673259 -0.99333721 -0.54438118 -0.99441762 -0.56588687 -0.31190579 -0.64983721 -0.68232054 -0.85468216 0.28918091 -0.91370352 -0.68922013 -0.99423024 -0.99550464 -0.99516662 -0.99803203 -0.99942091 -0.99854695 -0.99113731 -0.99240524 -0.99680037 -0.99607187 -0.99248927 -0.99364345 -0.99511342 -0.99275313 -0.994683 -0.99503939 -0.99503939 -0.99495213 -0.99409662 -0.99353556 -0.9949293 -0.99659837 -0.99502089 -0.99227879 -0.99343978 -0.99663849 -0.99653456 -0.99362804 -0.99417714 -0.99649557 -0.99444543 -0.99574544 -0.99286066
"LAYING" 27 0.15826707 -0.11262786 -0.13149682 -0.32894296 0.37667391 0.20638744 -0.056400622 -0.042874044 -0.29449695 -0.042851045 -0.52639003 0.029490039 -0.15705402 -0.16606457 -0.22582503 -0.99788405 -0.99788405 -0.99460817 -0.99555821 -0.99742678 -0.99720601 -0.99828237 -0.99622556 -0.87056708 -0.5255508 -0.58670277 -0.99718812 -0.99611805 -0.99488519 -0.28611428 -0.36185462 -0.54334022 -0.99711756 -0.99575332 -0.99751502 -0.55129244 -0.60330815 -0.40257808 -0.99729153 -0.49284395 -0.99780895 -0.33036681 -0.99595258 -0.51685809 -0.99739882 -0.49398879 -0.64157444 -0.7012013 -0.74049506 -0.86958105 0.28787815 -0.78836768 -0.77666739 -0.9976132 -1 -0.99699547 -0.99933148 -1 -0.99902917 -0.99723961 -0.99592477 -0.99619994 -0.99747181 -0.99651427 -0.99816096 -0.99845769 -0.99578572 -0.99733421 -0.99806561 -0.99806561 -0.99801187 -0.99610102 -0.99698435 -0.99814241 -1 -0.99690968 -0.99754647 -0.99593605 -0.99612341 -0.99763128 -0.99708636 -0.9988251 -0.99943239 -0.99704456 -0.9968796 -0.99619246
"LAYING" 28 0.21992077 -0.026211815 -0.11636903 -0.26709058 0.52181961 0.33176016 0.020364073 -0.0020769286 -0.02505855 -0.0421644 -0.31206888 0.050709683 -0.12170884 -0.050318233 -0.12118373 -0.99781497 -0.99781497 -0.99496379 -0.99780988 -0.99864651 -0.99627894 -0.9937533 -0.99666944 -0.63568496 -0.26150334 -0.022759323 -0.99457361 -0.99238464 -0.99700558 -0.14027952 -0.214022 -0.31811431 -0.99874122 -0.99717459 -0.99667499 -0.43581173 -0.58712975 -0.22704535 -0.99815045 -0.2507954 -0.9970304 0.094012806 -0.99935587 -0.42387465 -0.99961013 -0.13453754 -0.78850499 -0.60271882 -0.86706116 -0.8564908 0.36158458 -0.72981573 -0.69803828 -0.99737114 -0.99562978 -0.99616102 -0.99984813 -0.99923923 -0.99847348 -0.99470386 -0.99183547 -0.9976944 -0.99919504 -0.99624811 -0.99710355 -0.99920089 -0.99856716 -0.99734361 -0.99856854 -0.99856854 -0.99716886 -0.99922029 -0.99962035 -0.99809248 -0.99649086 -0.99636987 -0.99558678 -0.99300772 -0.9968823 -0.99938744 -0.99624646 -0.99811551 -0.998437 -0.99798495 -0.99917419 -0.99929754
"LAYING" 29 -0.59200434 -0.063035304 -0.12899401 -0.71293422 0.7600206 0.23142467 0.032395781 -0.49448211 -0.11075436 -0.062453206 -0.35628791 0.042311419 -0.14164654 -0.1228472 -0.14356908 -0.99719084 -0.99719084 -0.99542739 -0.99420406 -0.99712603 -0.99698856 -0.99410745 -0.99625808 -0.71043317 -0.42516162 -0.32416068 -0.9960593 -0.99266205 -0.99557227 -0.51902132 -0.56024832 -0.31839674 -0.99642027 -0.99386981 -0.99436101 -0.77217153 -0.59774123 -0.62903533 -0.9968135 -0.54725566 -0.99626878 -0.53355376 -0.99599635 -0.7051307 -0.99784382 -0.2206019 -0.43578407 -0.83170432 -0.90591166 -0.91979613 0.15856825 -0.8499011 -0.45397902 -0.99778946 -0.99664182 -0.9965172 -0.99877661 -0.99935991 -0.99883224 -0.99651246 -0.99326673 -0.9963754 -0.99777329 -0.99346689 -0.99610039 -0.99738081 -0.99681737 -0.99680014 -0.99688347 -0.99688347 -0.99715379 -0.99532232 -0.99801666 -0.99820033 -0.99740026 -0.99607895 -0.99745098 -0.9946238 -0.99622158 -0.99833823 -0.99316138 -0.99723722 -0.99834763 -0.99741689 -0.99542169 -0.99809925
